business_product_instance_id,customer_id,product_id,activation_date,termination_date,Status,distribution_channel
7289,3065,13,2022-02-08,,Active,physical_shop
7290,3065,10,2022-02-12,,Active,physical_shop
7291,3066,5,2012-10-30,2021-12-11,Inactive,physical_shop
7292,3066,10,2019-02-25,2021-12-11,Inactive,physical_shop
7293,3066,6,2021-12-11,,Active,online
7294,3067,12,2016-07-24,,Active,physical_shop
7295,3068,5,2015-09-27,2020-05-23,Inactive,physical_shop
7296,3068,4,2020-05-23,,Active,online
7297,3068,10,2021-08-06,,Active,physical_shop
7298,3069,1,2021-08-10,,Active,physical_shop
7299,3070,1,2021-03-29,,Active,other
7300,3070,7,2022-02-17,,Active,physical_shop
7301,3071,5,2012-11-09,2020-03-04,Inactive,physical_shop
7302,3071,7,2015-01-16,2020-03-04,Inactive,physical_shop
7303,3071,3,2020-03-04,,Active,online
7304,3072,4,2019-05-20,,Active,physical_shop
7305,3073,12,2017-03-01,2021-06-09,Inactive,physical_shop
7306,3073,5,2021-06-09,,Active,online
7307,3074,4,2010-12-01,2021-05-16,Inactive,physical_shop
7308,3074,3,2021-05-16,,Active,online
7309,3075,8,2020-11-26,,Active,online
7310,3076,12,2015-12-14,2021-09-06,Inactive,other
7311,3076,8,2021-09-06,,Active,physical_shop
7312,3077,3,2021-11-09,,Active,online
7313,3077,2,2022-01-07,,Active,online
7314,3078,5,2019-02-27,2021-09-11,Inactive,physical_shop
7315,3078,3,2021-09-11,,Active,online
7316,3079,12,2019-01-28,2020-12-21,Inactive,physical_shop
7317,3079,7,2019-04-09,2020-12-21,Inactive,physical_shop
7318,3079,5,2020-12-21,,Active,online
7319,3079,7,2021-07-29,,Active,physical_shop
7320,3080,5,2018-06-07,,Active,physical_shop
7321,3080,7,2019-11-17,,Active,physical_shop
7322,3081,5,2017-04-13,2021-01-14,Inactive,physical_shop
7323,3081,3,2021-01-14,,Active,online
7324,3081,9,2021-10-17,,Active,physical_shop
7325,3082,5,2015-08-03,,Active,physical_shop
7326,3083,5,2017-06-17,,Active,physical_shop
7327,3084,4,2018-01-09,2020-11-09,Inactive,physical_shop
7328,3084,12,2020-11-09,,Active,online
7329,3085,6,2021-03-14,,Active,physical_shop
7330,3085,10,2022-02-04,,Active,online
7331,3086,4,2020-11-24,,Active,online
7332,3086,10,2021-07-30,,Active,physical_shop
7333,3087,12,2016-12-09,,Active,physical_shop
7334,3087,10,2018-02-11,,Active,online
7335,3088,3,2020-06-23,,Active,online
7336,3088,9,2021-09-09,,Active,physical_shop
7337,3089,4,2010-03-23,,Active,physical_shop
7338,3089,7,2016-04-08,,Active,online
7339,3090,12,2021-08-21,,Active,online
7340,3090,10,2021-11-04,,Active,online
7341,3091,12,2017-04-09,,Active,physical_shop
7342,3091,7,2018-09-03,,Active,physical_shop
7343,3092,5,2017-11-22,2020-06-24,Inactive,online
7344,3092,1,2020-06-24,,Active,online
7345,3092,7,2021-11-25,,Active,physical_shop
7346,3093,5,2012-05-03,2020-02-19,Inactive,physical_shop
7347,3093,3,2020-02-19,,Active,online
7348,3094,12,2016-11-05,,Active,other
7349,3094,7,2018-05-02,,Active,physical_shop
7350,3095,5,2016-07-27,2020-04-07,Inactive,online
7351,3095,10,2017-11-23,2020-04-07,Inactive,physical_shop
7352,3095,3,2020-04-07,,Active,online
7353,3095,7,2022-02-22,,Active,physical_shop
7354,3096,4,2013-02-23,2021-06-26,Inactive,physical_shop
7355,3096,10,2016-08-17,2021-06-26,Inactive,physical_shop
7356,3096,3,2021-06-26,,Active,online
7357,3096,9,2021-10-20,,Active,physical_shop
7358,3097,3,2021-09-23,,Active,online
7359,3098,5,2014-06-21,2021-12-23,Inactive,physical_shop
7360,3098,8,2021-12-23,,Active,online
7361,3098,7,2022-01-10,,Active,physical_shop
7362,3099,4,2010-02-13,2021-12-28,Inactive,physical_shop
7363,3099,10,2016-01-13,2021-12-28,Inactive,physical_shop
7364,3099,12,2021-12-28,,Active,online
7365,3100,12,2010-10-07,,Active,physical_shop
7366,3101,8,2020-11-27,,Active,other
7367,3102,8,2020-11-26,,Active,physical_shop
7368,3102,10,2021-02-20,,Active,physical_shop
7369,3103,5,2020-04-04,,Active,physical_shop
7370,3104,5,2019-09-10,,Active,physical_shop
7371,3104,7,2019-09-26,,Active,physical_shop
7372,3105,5,2012-05-09,2021-06-18,Inactive,online
7373,3105,10,2019-12-19,2021-06-18,Inactive,physical_shop
7374,3105,1,2021-06-18,,Active,online
7375,3106,4,2017-05-13,2020-12-02,Inactive,physical_shop
7376,3106,12,2020-12-02,,Active,online
7377,3106,10,2021-05-07,,Active,physical_shop
7378,3107,5,2019-05-27,,Active,other
7379,3107,7,2019-09-13,,Active,physical_shop
7380,3108,1,2021-09-09,,Active,online
7381,3108,7,2022-02-24,,Active,physical_shop
7382,3109,12,2013-11-09,,Active,online
7383,3110,4,2019-04-22,2020-06-26,Inactive,physical_shop
7384,3110,10,2019-06-21,2020-06-26,Inactive,physical_shop
7385,3110,5,2020-06-26,,Active,online
7386,3110,10,2022-02-16,,Active,physical_shop
7387,3111,1,2020-02-19,,Active,online
7388,3112,12,2013-10-21,,Active,physical_shop
7389,3113,6,2022-02-08,,Active,physical_shop
7390,3113,10,2022-02-14,,Active,physical_shop
7391,3114,5,2016-05-12,2021-12-06,Inactive,physical_shop
7392,3114,6,2021-12-06,,Active,physical_shop
7393,3115,12,2018-08-29,,Active,online
7394,3115,7,2019-09-29,,Active,physical_shop
7395,3116,5,2012-04-28,2022-01-15,Inactive,physical_shop
7396,3116,7,2016-04-19,2022-01-15,Inactive,physical_shop
7397,3116,6,2022-01-15,,Active,online
7398,3117,3,2021-04-12,,Active,online
7399,3118,5,2013-05-03,,Active,physical_shop
7400,3119,12,2019-05-20,2021-07-29,Inactive,physical_shop
7401,3119,7,2019-08-18,2021-07-29,Inactive,physical_shop
7402,3119,6,2021-07-29,,Active,online
7403,3120,5,2017-08-18,2020-08-31,Inactive,online
7404,3120,10,2018-02-27,2020-08-31,Inactive,physical_shop
7405,3120,4,2020-08-31,,Active,physical_shop
7406,3120,7,2020-11-20,,Active,physical_shop
7407,3121,6,2020-04-30,,Active,online
7408,3122,12,2015-11-18,2021-09-07,Inactive,physical_shop
7409,3122,7,2019-04-24,2021-09-07,Inactive,physical_shop
7410,3122,1,2021-09-07,,Active,online
7411,3122,2,2022-02-14,,Active,physical_shop
7412,3123,12,2010-04-27,2020-12-06,Inactive,online
7413,3123,10,2012-07-10,2020-12-06,Inactive,online
7414,3123,8,2020-12-06,,Active,online
7415,3123,10,2021-07-08,,Active,physical_shop
7416,3124,12,2013-11-28,2022-01-31,Inactive,physical_shop
7417,3124,5,2022-01-31,,Active,online
7418,3124,7,2022-02-18,,Active,physical_shop
7419,3125,12,2014-02-20,2021-11-05,Inactive,online
7420,3125,7,2018-12-26,2021-11-05,Inactive,physical_shop
7421,3125,5,2021-11-05,,Active,online
7422,3125,10,2022-01-24,,Active,online
7423,3126,12,2015-08-18,2021-02-23,Inactive,physical_shop
7424,3126,10,2016-08-12,2021-02-23,Inactive,physical_shop
7425,3126,4,2021-02-23,,Active,online
7426,3127,4,2010-09-14,,Active,physical_shop
7427,3127,10,2019-06-21,,Active,physical_shop
7428,3128,12,2016-07-01,,Active,physical_shop
7429,3128,7,2017-04-15,,Active,physical_shop
7430,3129,4,2018-10-01,2022-01-05,Inactive,other
7431,3129,10,2019-10-18,2022-01-05,Inactive,physical_shop
7432,3129,5,2022-01-05,,Active,online
7433,3129,7,2022-02-28,,Active,online
7434,3130,3,2021-05-09,,Active,online
7435,3130,2,2021-10-30,,Active,physical_shop
7436,3131,12,2017-08-30,,Active,physical_shop
7437,3132,5,2017-03-23,2020-08-11,Inactive,physical_shop
7438,3132,10,2018-04-14,2020-08-11,Inactive,other
7439,3132,1,2020-08-11,,Active,online
7440,3133,12,2012-04-02,2020-08-07,Inactive,physical_shop
7441,3133,7,2016-03-08,2020-08-07,Inactive,physical_shop
7442,3133,4,2020-08-07,,Active,online
7443,3133,10,2020-09-30,,Active,physical_shop
7444,3134,5,2010-07-05,2021-09-30,Inactive,other
7445,3134,1,2021-09-30,,Active,online
7446,3135,3,2021-05-06,,Active,physical_shop
7447,3136,5,2018-10-15,2020-05-05,Inactive,physical_shop
7448,3136,7,2019-04-28,2020-05-05,Inactive,physical_shop
7449,3136,12,2020-05-05,,Active,online
7450,3136,7,2021-01-29,,Active,physical_shop
7451,3137,4,2022-02-23,,Active,online
7452,3137,10,2022-03-02,,Active,physical_shop
7453,3138,5,2018-10-17,,Active,physical_shop
7454,3139,8,2020-10-13,,Active,online
7455,3140,12,2018-01-20,2020-04-13,Inactive,online
7456,3140,10,2019-10-22,2020-04-13,Inactive,online
7457,3140,1,2020-04-13,,Active,online
7458,3140,7,2020-11-27,,Active,online
7459,3141,5,2019-12-29,2020-11-22,Inactive,online
7460,3141,10,2019-12-31,2020-11-22,Inactive,physical_shop
7461,3141,12,2020-11-22,,Active,online
7462,3142,3,2020-04-25,,Active,physical_shop
7463,3143,12,2014-01-07,2020-10-18,Inactive,physical_shop
7464,3143,4,2020-10-18,,Active,online
7465,3143,10,2021-11-28,,Active,physical_shop
7466,3144,12,2011-05-20,2021-10-30,Inactive,physical_shop
7467,3144,8,2021-10-30,,Active,other
7468,3144,10,2022-02-22,,Active,physical_shop
7469,3145,5,2014-06-05,2021-06-26,Inactive,physical_shop
7470,3145,10,2016-12-03,2021-06-26,Inactive,physical_shop
7471,3145,1,2021-06-26,,Active,online
7472,3146,4,2020-08-09,,Active,online
7473,3147,5,2017-11-22,2020-07-06,Inactive,physical_shop
7474,3147,1,2020-07-06,,Active,online
7475,3148,5,2016-10-08,2022-01-19,Inactive,online
7476,3148,6,2022-01-19,,Active,online
7477,3149,5,2018-01-14,2021-05-04,Inactive,physical_shop
7478,3149,6,2021-05-04,,Active,online
7479,3149,9,2021-09-27,,Active,physical_shop
7480,3150,3,2022-02-16,,Active,online
7481,3150,9,2022-03-01,,Active,physical_shop
7482,3151,1,2020-07-29,,Active,online
7483,3152,12,2015-10-17,,Active,physical_shop
7484,3152,7,2019-04-15,,Active,other
7485,3153,5,2012-10-07,2020-03-03,Inactive,online
7486,3153,7,2019-08-26,2020-03-03,Inactive,other
7487,3153,12,2020-03-03,,Active,online
7488,3153,7,2021-01-21,,Active,physical_shop
7489,3154,5,2019-01-31,2021-01-30,Inactive,online
7490,3154,8,2021-01-30,,Active,online
7491,3154,10,2021-11-12,,Active,physical_shop
7492,3155,5,2019-01-24,2022-02-08,Inactive,online
7493,3155,3,2022-02-08,,Active,physical_shop
7494,3156,1,2020-02-29,,Active,online
7495,3156,2,2021-12-01,,Active,online
7496,3157,4,2017-02-16,2021-11-23,Inactive,physical_shop
7497,3157,7,2018-09-16,2021-11-23,Inactive,physical_shop
7498,3157,1,2021-11-23,,Active,online
7499,3157,7,2022-02-20,,Active,physical_shop
7500,3158,5,2018-07-21,2020-12-23,Inactive,physical_shop
7501,3158,6,2020-12-23,,Active,online
7502,3159,12,2021-09-29,,Active,online
7503,3159,10,2021-11-23,,Active,physical_shop
7504,3160,3,2020-12-19,,Active,online
7505,3160,9,2021-08-10,,Active,physical_shop
7506,3161,5,2022-02-11,,Active,physical_shop
7507,3161,7,2022-02-27,,Active,physical_shop
7508,3162,3,2021-10-10,,Active,online
7509,3163,5,2016-10-02,,Active,physical_shop
7510,3163,10,2018-07-16,,Active,online
7511,3164,1,2021-07-25,,Active,online
7512,3164,2,2021-08-10,,Active,physical_shop
7513,3165,4,2020-08-09,,Active,online
7514,3165,7,2021-07-31,,Active,physical_shop
7515,3166,12,2014-11-09,2021-10-25,Inactive,physical_shop
7516,3166,10,2017-09-07,2021-10-25,Inactive,physical_shop
7517,3166,3,2021-10-25,,Active,physical_shop
7518,3167,13,2021-07-25,,Active,physical_shop
7519,3168,5,2021-12-31,,Active,online
7520,3168,7,2022-01-21,,Active,physical_shop
7521,3169,5,2018-12-20,2021-08-03,Inactive,online
7522,3169,10,2019-12-05,2021-08-03,Inactive,physical_shop
7523,3169,12,2021-08-03,,Active,online
7524,3170,12,2016-02-17,2020-10-31,Inactive,physical_shop
7525,3170,10,2018-07-17,2020-10-31,Inactive,physical_shop
7526,3170,5,2020-10-31,,Active,online
7527,3171,5,2011-01-10,2020-10-07,Inactive,other
7528,3171,10,2013-06-10,2020-10-07,Inactive,physical_shop
7529,3171,6,2020-10-07,,Active,online
7530,3171,9,2021-03-08,,Active,online
7531,3172,5,2018-02-07,2020-10-02,Inactive,online
7532,3172,1,2020-10-02,,Active,other
7533,3172,7,2021-09-23,,Active,physical_shop
7534,3173,5,2014-11-28,2021-05-25,Inactive,physical_shop
7535,3173,6,2021-05-25,,Active,online
7536,3173,9,2021-07-22,,Active,online
7537,3174,12,2013-02-12,2020-11-18,Inactive,physical_shop
7538,3174,1,2020-11-18,,Active,online
7539,3175,4,2017-04-13,2020-09-11,Inactive,physical_shop
7540,3175,8,2020-09-11,,Active,online
7541,3176,4,2019-07-09,2021-05-28,Inactive,physical_shop
7542,3176,10,2019-08-22,2021-05-28,Inactive,physical_shop
7543,3176,3,2021-05-28,,Active,online
7544,3177,4,2011-10-26,2021-12-06,Inactive,physical_shop
7545,3177,5,2021-12-06,,Active,other
7546,3178,3,2021-11-15,,Active,online
7547,3178,9,2022-01-01,,Active,physical_shop
7548,3179,5,2012-08-04,2021-06-04,Inactive,physical_shop
7549,3179,12,2021-06-04,,Active,online
7550,3180,12,2016-11-30,2020-07-18,Inactive,physical_shop
7551,3180,3,2020-07-18,,Active,online
7552,3180,9,2020-11-01,,Active,physical_shop
7553,3181,5,2010-07-05,2020-04-11,Inactive,physical_shop
7554,3181,10,2010-11-27,2020-04-11,Inactive,physical_shop
7555,3181,8,2020-04-11,,Active,online
7556,3182,5,2021-01-11,,Active,online
7557,3183,3,2020-12-18,,Active,online
7558,3183,7,2021-11-04,,Active,physical_shop
7559,3184,12,2015-03-03,,Active,physical_shop
7560,3184,7,2017-07-29,,Active,online
7561,3185,5,2021-04-01,,Active,other
7562,3186,12,2010-03-20,,Active,physical_shop
7563,3187,5,2019-03-05,2021-07-07,Inactive,physical_shop
7564,3187,3,2021-07-07,,Active,online
7565,3188,6,2020-09-02,,Active,physical_shop
7566,3188,9,2021-10-23,,Active,online
7567,3189,1,2021-06-28,,Active,online
7568,3189,7,2021-07-05,,Active,physical_shop
7569,3190,4,2010-03-17,2021-10-16,Inactive,physical_shop
7570,3190,7,2018-06-19,2021-10-16,Inactive,online
7571,3190,12,2021-10-16,,Active,online
7572,3190,10,2021-11-07,,Active,physical_shop
7573,3191,12,2014-10-18,,Active,physical_shop
7574,3192,12,2010-12-19,2021-05-13,Inactive,physical_shop
7575,3192,3,2021-05-13,,Active,online
7576,3193,5,2017-03-26,,Active,physical_shop
7577,3194,12,2011-01-24,2021-03-19,Inactive,physical_shop
7578,3194,7,2014-10-22,2021-03-19,Inactive,physical_shop
7579,3194,5,2021-03-19,,Active,online
7580,3194,7,2022-01-26,,Active,physical_shop
7581,3195,4,2019-12-13,2021-10-09,Inactive,physical_shop
7582,3195,8,2021-10-09,,Active,online
7583,3195,7,2021-12-15,,Active,physical_shop
7584,3196,4,2012-04-29,2020-12-01,Inactive,physical_shop
7585,3196,10,2012-12-19,2020-12-01,Inactive,physical_shop
7586,3196,8,2020-12-01,,Active,online
7587,3197,12,2013-08-13,2020-03-02,Inactive,physical_shop
7588,3197,7,2013-10-20,2020-03-02,Inactive,physical_shop
7589,3197,5,2020-03-02,,Active,physical_shop
7590,3197,7,2021-12-08,,Active,other
7591,3198,4,2018-01-24,,Active,physical_shop
7592,3198,7,2018-12-18,,Active,online
7593,3199,4,2015-02-14,2020-10-20,Inactive,online
7594,3199,1,2020-10-20,,Active,other
7595,3199,7,2020-12-29,,Active,physical_shop
7596,3200,5,2013-11-24,2020-04-11,Inactive,physical_shop
7597,3200,1,2020-04-11,,Active,online
7598,3201,4,2016-07-03,2021-08-20,Inactive,physical_shop
7599,3201,8,2021-08-20,,Active,online
7600,3202,4,2016-12-26,,Active,physical_shop
7601,3202,7,2019-06-02,,Active,physical_shop
7602,3203,5,2014-11-15,2020-06-01,Inactive,physical_shop
7603,3203,7,2018-05-29,2020-06-01,Inactive,physical_shop
7604,3203,3,2020-06-01,,Active,online
7605,3203,2,2020-11-17,,Active,online
7606,3204,5,2012-10-30,2021-06-15,Inactive,physical_shop
7607,3204,8,2021-06-15,,Active,online
7608,3204,7,2021-10-08,,Active,physical_shop
7609,3205,5,2018-10-12,2020-02-26,Inactive,online
7610,3205,10,2019-02-16,2020-02-26,Inactive,physical_shop
7611,3205,12,2020-02-26,,Active,physical_shop
7612,3205,10,2021-10-26,,Active,physical_shop
7613,3206,4,2010-02-16,2021-12-14,Inactive,online
7614,3206,10,2017-07-18,2021-12-14,Inactive,physical_shop
7615,3206,8,2021-12-14,,Active,online
7616,3206,10,2022-02-10,,Active,physical_shop
7617,3207,8,2021-04-05,,Active,online
7618,3207,9,2021-11-16,,Active,physical_shop
7619,3208,12,2013-12-02,2021-02-03,Inactive,physical_shop
7620,3208,10,2015-12-18,2021-02-03,Inactive,physical_shop
7621,3208,4,2021-02-03,,Active,other
7622,3209,5,2018-11-30,2020-07-16,Inactive,physical_shop
7623,3209,3,2020-07-16,,Active,online
7624,3209,9,2020-10-31,,Active,physical_shop
7625,3210,5,2017-09-24,2022-02-04,Inactive,physical_shop
7626,3210,10,2019-05-26,2022-02-04,Inactive,physical_shop
7627,3210,3,2022-02-04,,Active,physical_shop
7628,3210,7,2022-02-08,,Active,physical_shop
7629,3211,12,2011-10-17,2021-10-11,Inactive,physical_shop
7630,3211,10,2017-03-11,2021-10-11,Inactive,physical_shop
7631,3211,6,2021-10-11,,Active,online
7632,3212,5,2011-07-06,2022-03-02,Inactive,physical_shop
7633,3212,10,2016-01-11,2022-03-02,Inactive,physical_shop
7634,3212,3,2022-03-02,,Active,physical_shop
7635,3213,5,2010-11-06,,Active,online
7636,3214,5,2017-09-05,2020-05-22,Inactive,physical_shop
7637,3214,1,2020-05-22,,Active,online
7638,3214,7,2021-06-19,,Active,physical_shop
7639,3215,3,2020-12-29,,Active,online
7640,3216,12,2010-12-02,,Active,online
7641,3217,5,2012-06-14,2020-07-09,Inactive,physical_shop
7642,3217,3,2020-07-09,,Active,online
7643,3218,12,2012-11-11,,Active,physical_shop
7644,3218,10,2015-04-23,,Active,online
7645,3219,12,2019-09-19,2020-02-16,Inactive,physical_shop
7646,3219,6,2020-02-16,,Active,online
7647,3219,9,2020-11-19,,Active,physical_shop
7648,3220,4,2015-04-21,2021-12-15,Inactive,physical_shop
7649,3220,7,2019-04-08,2021-12-15,Inactive,physical_shop
7650,3220,5,2021-12-15,,Active,online
7651,3220,7,2021-12-18,,Active,physical_shop
7652,3221,12,2011-04-04,2021-12-21,Inactive,online
7653,3221,7,2013-10-21,2021-12-21,Inactive,physical_shop
7654,3221,8,2021-12-21,,Active,online
7655,3222,5,2018-01-29,2021-08-28,Inactive,physical_shop
7656,3222,7,2018-05-11,2021-08-28,Inactive,physical_shop
7657,3222,3,2021-08-28,,Active,physical_shop
7658,3222,7,2022-01-27,,Active,online
7659,3223,12,2012-06-22,,Active,online
7660,3223,7,2013-05-07,,Active,physical_shop
7661,3224,5,2019-12-07,2021-10-30,Inactive,physical_shop
7662,3224,12,2021-10-30,,Active,online
7663,3225,12,2019-05-09,2021-03-23,Inactive,online
7664,3225,3,2021-03-23,,Active,online
7665,3225,7,2022-02-17,,Active,physical_shop
7666,3226,5,2015-07-31,2021-02-22,Inactive,physical_shop
7667,3226,10,2018-04-25,2021-02-22,Inactive,other
7668,3226,6,2021-02-22,,Active,online
7669,3226,10,2021-12-18,,Active,physical_shop
7670,3227,8,2020-06-28,,Active,online
7671,3227,10,2021-02-27,,Active,physical_shop
7672,3228,3,2020-01-20,,Active,online
7673,3228,7,2021-07-07,,Active,physical_shop
7674,3229,12,2011-09-12,2020-06-19,Inactive,physical_shop
7675,3229,7,2017-07-08,2020-06-19,Inactive,physical_shop
7676,3229,8,2020-06-19,,Active,online
7677,3229,7,2022-01-23,,Active,physical_shop
7678,3230,12,2016-11-06,2021-09-20,Inactive,other
7679,3230,7,2019-06-23,2021-09-20,Inactive,physical_shop
7680,3230,3,2021-09-20,,Active,physical_shop
7681,3231,5,2011-01-18,,Active,online
7682,3231,10,2012-01-30,,Active,physical_shop
7683,3232,4,2019-07-30,2021-08-11,Inactive,physical_shop
7684,3232,10,2019-09-15,2021-08-11,Inactive,physical_shop
7685,3232,1,2021-08-11,,Active,online
7686,3233,5,2017-12-30,,Active,online
7687,3234,5,2018-11-30,2020-08-04,Inactive,physical_shop
7688,3234,7,2018-12-17,2020-08-04,Inactive,physical_shop
7689,3234,3,2020-08-04,,Active,physical_shop
7690,3235,5,2011-01-07,2021-10-14,Inactive,physical_shop
7691,3235,3,2021-10-14,,Active,online
7692,3236,5,2015-09-30,,Active,physical_shop
7693,3237,5,2018-04-09,2021-02-03,Inactive,online
7694,3237,3,2021-02-03,,Active,online
7695,3237,9,2021-10-12,,Active,online
7696,3238,5,2013-12-20,,Active,other
7697,3239,1,2020-01-21,,Active,online
7698,3240,6,2021-07-31,,Active,online
7699,3241,12,2013-04-21,2020-11-27,Inactive,physical_shop
7700,3241,7,2013-12-31,2020-11-27,Inactive,online
7701,3241,4,2020-11-27,,Active,online
7702,3242,12,2016-11-24,2020-06-19,Inactive,online
7703,3242,6,2020-06-19,,Active,physical_shop
7704,3242,9,2020-11-03,,Active,physical_shop
7705,3243,12,2010-03-12,2022-01-14,Inactive,physical_shop
7706,3243,6,2022-01-14,,Active,online
7707,3244,5,2020-11-04,,Active,online
7708,3245,4,2011-10-13,2021-11-28,Inactive,physical_shop
7709,3245,8,2021-11-28,,Active,online
7710,3246,5,2016-01-09,2021-09-27,Inactive,physical_shop
7711,3246,10,2017-07-16,2021-09-27,Inactive,physical_shop
7712,3246,8,2021-09-27,,Active,online
7713,3247,4,2016-10-12,2020-12-09,Inactive,physical_shop
7714,3247,10,2017-01-23,2020-12-09,Inactive,online
7715,3247,5,2020-12-09,,Active,online
7716,3248,3,2021-10-31,,Active,online
7717,3249,5,2020-10-11,,Active,online
7718,3250,4,2013-02-08,2020-06-15,Inactive,physical_shop
7719,3250,7,2015-11-04,2020-06-15,Inactive,physical_shop
7720,3250,12,2020-06-15,,Active,online
7721,3250,10,2020-08-25,,Active,online
7722,3251,5,2022-02-18,,Active,online
7723,3252,4,2017-04-24,,Active,physical_shop
7724,3253,12,2011-07-20,2020-08-03,Inactive,physical_shop
